"Core_Speed","L2_Cache","Max_Power","Memory","Memory_Bandwidth","Memory_Speed","TMUs","Texture_Rate","Release_Date"
1050,1792,148,4096,224.4,1753,104,123,"19-Sep-2014 "
1050,NA,325,8192,448.8,1753,104,245,"19-Sep-2014 "
1088,1792,148,4096,224.4,1753,104,128,"01-Dec-2014 "
1177,1024,120,2048,112.2,1753,64,79,"22-Jan-2015 "
1266,1024,120,2048,112.2,1753,64,85,"22-Jan-2015 "
1050,1792,145,4096,224.4,1753,104,123,"19-Sep-2014 "
1177,1024,120,2048,112.2,1753,64,79,"22-Jan-2015 "
1266,1024,120,2048,112.2,1753,64,85,"22-Jan-2015 "
1177,1024,120,4096,112.2,1753,64,79,"11-Mar-2015 "
NA,2048,140,2048,224.4,1753,96,113,"31-Oct-2015 "
1165,1024,120,2048,112.2,1753,64,79,"22-Jan-2015 "
1266,1024,120,4096,112.2,1753,64,85,"11-Mar-2015 "
NA,0,140,4096,224.4,1753,96,113,"31-Oct-2015 "
1127,1024,120,2048,112.2,1753,64,75,"22-Jan-2015 "
1279,1024,120,2048,115.2,1800,64,86,"22-Jan-2015 "
1127,1024,120,4096,112.2,1753,64,75,"20-Mar-2015 "
1127,1024,120,4096,112.2,1753,64,75,"10-Mar-2015 "
1203,1024,120,2048,115.2,1800,64,81,"22-Jan-2015 "
1127,1024,120,2048,112.2,1753,64,75,"22-Jan-2015 "
1176,1024,120,2048,112.2,1753,64,79,"22-Jan-2015 "
1241,NA,240,8192,224.4,1753,64,167,"10-Mar-2015 "
1190,1024,120,2048,112.2,1753,64,80,"22-Jan-2015 "
1241,1024,120,4096,112.2,1753,64,83,"10-Mar-2015 "
1178,1024,120,4096,112.2,1753,64,79,"10-Mar-2015 "
1127,1024,120,2048,112.2,1753,64,75,"22-Jan-2015 "
941,1536,250,3072,288.4,1502,192,191,"23-May-2013 "
941,NA,450,6144,576.8,1502,192,381,"23-May-2013 "
1329,1024,160,2048,115.2,1800,64,89,"22-Jan-2015 "
1178,1024,120,4096,112.2,1753,64,79,"03-Mar-2015 "
1190,1024,120,2048,112.2,1753,64,80,"22-Jan-2015 "
1006,1536,300,3072,298,1552,192,203,"23-Aug-2013 "
954,1536,NA,3072,288.4,1502,192,193,"23-May-2013 "
1020,1536,250,3072,336,1750,240,260,"21-Nov-2013 "
1006,1536,250,3072,345.6,1800,240,257,"27-Nov-2013 "
980,1536,250,3072,336,1750,240,241,"21-Nov-2013 "
875,NA,500,6144,672,1750,240,445,"07-Nov-2013 "
1020,1536,250,3072,336,1750,240,260,"12-Dec-2013 "
1085,1536,250,3072,336,1750,240,276,"01-Dec-2013 "
980,1536,250,3072,336,1750,240,251,"07-Nov-2013 "
1020,1536,250,3072,336,1750,240,260,"07-Nov-2013 "
980,1536,250,3072,336,1750,240,251,"26-Nov-2013 "
1006,1536,250,3072,345.6,1800,240,251,"07-Nov-2013 "
1006,1536,250,3072,336,1750,240,257,"07-Nov-2013 "
1072,1536,250,3072,336,1750,240,273,"12-Dec-2013 "
1020,1536,250,3072,336,1750,240,260,"01-Dec-2013 "
980,1536,250,3072,336,1750,240,251,"07-Nov-2013 "
954,1536,250,3072,336,1750,240,245,"21-Nov-2013 "
875,1536,250,3072,336,1750,240,223,"07-Nov-2013 "
980,1536,250,3072,297.6,1550,192,198,"01-Sep-2013 "
1006,1536,250,3072,336,1750,240,257,"19-Mar-2014 "
1127,1024,120,4096,112.2,1753,64,75,"03-Mar-2015 "
1241,1024,120,4096,112.2,1753,64,83,"05-Mar-2015 "
1178,1024,120,2048,112.2,1753,64,79,"22-Jan-2015 "
1127,1024,120,2048,112.2,1753,64,75,"22-Jan-2015 "
863,NA,500,6144,576.8,1502,192,346,"23-May-2013 "
1190,1024,120,2048,112.2,1753,64,80,"29-Jun-2015 "
1165,1024,120,2048,112.2,1753,64,79,"22-Jan-2015 "
1241,1024,120,2048,112.2,1753,64,83,"22-Jan-2015 "
1216,1024,120,2048,112.2,1753,64,82,"22-Jan-2015 "
1165,1024,120,2048,112.2,1753,64,79,"22-Jan-2015 "
1266,1024,120,4096,112.2,1753,64,85,"22-Jan-2015 "
1266,1024,120,2048,112.2,1753,64,85,"22-Jan-2015 "
1241,1024,120,4096,112.2,1753,64,83,"05-Mar-2015 "
1279,1024,120,2048,112.2,1753,64,86,"05-May-2015 "
1190,1024,120,4096,112.2,1753,64,80,"29-Jun-2015 "
1127,1024,120,2048,112.2,1753,64,75,"22-Jan-2015 "
1279,1024,120,2048,115.2,1800,64,86,"22-Jan-2015 "
1203,1024,120,2048,115.2,1800,64,81,"22-Jan-2015 "
1203,1024,120,2048,112.2,1753,64,81,"22-Jan-2015 "
1165,1024,120,2048,112.2,1753,64,79,"22-Jan-2015 "
1190,1024,120,4096,112.2,1753,64,80,"22-Jan-2015 "
1279,1024,160,4096,112.2,1753,64,86,"22-Jan-2015 "
1216,1024,120,2048,112.2,1753,64,82,"22-Jan-2015 "
954,1536,NA,3072,288.4,1502,192,193,"30-Aug-2013 "
902,1536,250,3072,288.4,1502,192,183,"23-May-2013 "
1279,1024,120,2048,112.2,1753,64,86,"22-Jan-2015 "
980,1536,NA,3072,288.4,1502,192,198,"30-Aug-2013 "
1046,1536,265,3072,297.6,1550,192,208,"01-Jan-2013 "
900,1536,250,3072,288.4,1502,192,180,"23-May-2013 "
954,1536,250,6144,288.4,1502,192,193,"10-Sep-2013 "
1006,1536,NA,3072,298.2,1553,192,201,"01-Jun-2013 "
1019,1536,NA,3072,288.4,1502,192,206,"01-Jul-2013 "
980,1536,NA,3072,288.4,1502,192,198,"30-Jun-2013 "
967,NA,500,6144,576.8,1502,192,392,"23-May-2013 "
980,1536,250,3072,288.4,1502,192,198,"23-May-2013 "
902,1536,NA,3072,288.4,1502,192,183,"30-Aug-2013 "
967,1536,250,6144,288.4,1502,192,196," 10-Sep-2013 "
993,1536,250,3072,288.4,1502,192,201,"23-May-2013 "
889,1536,250,6144,288.4,1502,192,181,"22-May-2014 "
967,1536,250,3072,288.4,1502,192,196,"23-May-2013 "
941,1536,250,3072,288.4,1502,192,191,"23-May-2013 "
863,1536,NA,3072,288.4,1502,192,173,"01-Jul-2013 "
889,1536,NA,3072,288.4,1502,192,173,"01-Jul-2013 "
1304,1024,120,4096,112.2,1753,64,87,"22-Jan-2015 "
1006,1536,250,3072,288.4,1502,192,203,"01-Sep-2013 "
1127,1024,120,4096,112.2,1753,64,75,"22-Jan-2015 "
1304,1024,120,2048,112.2,1753,64,87,"22-Jan-2015 "
1253,NA,300,8192,224.4,1753,64,169,"05-May-2015 "
1253,1024,120,2048,112.2,1753,64,84,"05-May-2015 "
1253,1024,150,4096,112.2,1753,64,84,"05-May-2015 "
1253,1024,150,4096,112.2,1753,64,84,"22-Jan-2015 "
1127,1024,120,2048,112.2,1753,64,75,"22-Jan-2015 "
1127,1024,120,2048,112.2,1753,64,75,"22-Jan-2015 "
954,NA,550,6144,576.8,1502,192,386,"18-Dec-2013 "
1127,NA,240,4096,224.4,1753,64,151,"22-Jan-2015 "
1253,1024,120,2048,115.2,1800,64,84,"22-Jan-2015 "
1203,1024,120,2048,112.3,1755,48,67,"20-Aug-2015 "
1089,1024,120,2048,105.7,1652,48,61,"20-Aug-2015 "
1102,1024,120,2048,108.9,1701,48,61,"20-Aug-2015 "
1024,1024,94,2048,105.8,1653,48,57,"20-Aug-2015 "
1126,1024,150,2048,105.8,1653,48,57,"20-Aug-2015 "
1076,1024,75,2048,105.8,1653,48,60,"01-Mar-2016 "
1127,1024,100,2048,106.4,1663,48,63,"20-Aug-2015 "
889,3072,500,6144,576.8,1502,384,346,"01-Jul-2013 "
863,1536,250,6144,288.4,1502,192,173,"10-Sep-2013 "
1150,512,NA,2048,230.4,1800,128,154,"30-Jun-2013 "
863,1536,250,3072,288.4,1502,192,173,"23-May-2013	 "
1076,1024,90,2048,105.8,1653,48,60,"20-Aug-2015 "
1059,512,NA,2048,224.4,1753,128,142,"30-Jun-2013 "
1059,512,230,4096,224.3,1752,128,141,"30-May-2013 "
1137,512,NA,2048,224.3,1752,128,152,"30-May-2013 "
1064,1024,90,2048,105.8,1653,48,60,"20-Aug-2015 "
1137,512,NA,4096,224.3,1752,128,152,"30-May-2013 "
1137,NA,500,8192,448.5,1752,128,304,"30-May-2013 "
1046,512,230,2048,218,1703,128,139,"01-May-2013 "
1059,512,230,4096,224.4,1753,128,142,"30-Aug-2013 "
1046,NA,400,4096,448.5,1752,128,278,"30-May-2013 "
1190,1024,150,2048,112.2,1753,64,80,"22-Jan-2015 "
1076,1024,90,2048,105.8,1653,48,60,"20-Aug-2015 "
1137,512,229,2048,224.4,1753,128,152,"18-Jun-2013 "
1150,NA,NA,4096,448.5,1752,128,308,"30-May-2013 "
1150,512,NA,2048,224.3,1752,128,154,"30-May-2013 "
1046,512,230,4096,224.3,1752,128,139,"30-May-2013 "
1137,512,229,4096,224.4,1753,128,152,"18-Jun-2013 "
1150,512,280,2048,224.4,1753,128,154,"18-Jun-2013 "
1150,512,256,4096,230.4,1800,128,154,"22-Jun-2013 "
1059,512,230,4096,224.3,1752,128,142,"30-May-2013 "
1150,512,244,2048,230.4,1800,128,154,"22-Jun-2013 "
1072,512,230,2048,224.4,1753,128,142,"01-May-2013 "
1202,512,230,2048,224.4,1753,128,161,"01-Jun-2013 "
1150,512,NA,2048,224.3,1752,128,154,"01-Jun-2013 "
1046,512,230,2048,224.3,1752,128,139,"30-May-2013 "
1046,512,250,2048,218,1703,128,139,"01-Jun-2013 "
1111,NA,500,4096,436,1703,128,298,"01-Jun-2013 "
1111,512,250,2048,218,1703,128,149,"01-Jun-2013 "
1110,512,230,2048,218,1703,128,149,"30-May-2013 "
1085,512,250,2048,224.4,1753,128,146,"01-Jun-2013 "
1111,512,250,4096,217.9,1702,128,149,"01-Jun-2013 "
1085,512,250,2048,218,1703,128,146,"01-Jun-2013 "
1150,NA,400,6144,448.8,1753,128,308,"30-Jun-2013 "
1024,1024,75,2048,105.8,1653,48,57,"01-Mar-2016 "
1150,512,250,4096,224.4,1753,128,154,"01-Jun-2013 "
954,1536,300,3072,288.4,1502,192,193,"18-Dec-2013 "
1150,512,NA,4096,224.3,1752,128,154,"01-Jun-2013 "
1026,1024,75,2048,105.8,1653,48,57,"06-Mar-2016 "
1178,1024,110,2048,108.8,1700,48,64,"20-Aug-2015 "
1076,1024,75,2048,105.8,1653,48,60,"01-Mar-2016 "
1051,1024,90,2048,105.8,1653,48,59,"20-Aug-2015 "
1114,1024,90,2048,105.8,1653,48,63,"20-Aug-2015 "
1178,1024,110,2048,108.8,1700,48,66,"20-Aug-2015 "
1102,1024,100,2048,105.8,1653,48,61,"20-Aug-2015 "
1064,1024,100,2048,105.8,1653,48,60,"20-Aug-2015 "
1203,1024,120,2048,112,1750,48,67,"09-Sep-2015 "
1165,1024,110,2048,105.8,1653,48,65,"20-Aug-2015 "
1203,1024,90,2048,107.7,1683,48,67,"20-Aug-2015 "
1190,1024,125,2048,105.8,1653,48,67,"20-Aug-2015 "
1102,1024,75,2048,105.8,1653,48,61,"20-Aug-2015 "
1152,1024,110,2048,105.8,1653,48,64,"20-Aug-2015 "
1140,1024,150,2048,105.8,1653,48,65,"20-Aug-2015 "
1126,1024,90,2048,105.8,1653,48,57,"20-Aug-2015 "
1126,1024,150,2048,105.8,1653,48,57,"20-Aug-2015 "
1024,NA,180,4096,211.6,1653,48,114,"20-Aug-2015 "
1024,1024,90,2048,105.8,1653,48,57,"20-Aug-2015 "
1058,NA,NA,4096,448.8,1753,128,284,"30-May-2013 "
NA,2048,60,2048,80,1250,32,NA,"31-Oct-2016 "
993,512,170,2048,192.3,1502,96,102,"25-Jun-2013 "
1046,512,230,2048,224.3,1752,128,139,"30-May-2013 "
1203,1024,125,2048,105.8,1653,48,67,"20-Aug-2015 "
1111,512,170,2048,192.3,1502,96,113,"25-Jun-2013 "
1058,512,230,4096,224.4,1753,128,142,"30-May-2013 "
993,512,170,2048,192.3,1502,96,102,"25-Jun-2013 "
980,512,170,4096,192.3,1502,96,99,"25-Jun-2013 "
1085,512,170,2048,192.3,1502,96,110,"25-Jun-2013 "
1085,512,170,4096,192.3,1502,96,110,"25-Jun-2013 "
1111,512,170,2048,198.7,1552,96,113,"25-Jul-2013 "
1033,512,170,2048,192.3,1502,96,105,"21-Apr-2014 "
1072,512,NA,2048,224.4,1753,128,144,"18-Jul-2013 "
915,512,170,2048,192.3,1502,112,110,"17-Oct-2013 "
1111,512,170,4096,198.7,1552,96,113,"25-Jul-2013 "
1072,512,170,4096,198.4,1550,96,109,"25-Jun-2013 "
1059,512,170,2048,192.3,1502,96,108,"25-Jun-2013 "
1020,512,170,2048,192.3,1502,96,100,"25-Jun-2013 "
1085,512,170,2048,192.3,1502,96,110,"25-Jun-2013 "
1111,512,300,4096,224.4,1753,128,149,"30-May-2013 "
1006,512,170,2048,192.3,1502,96,103,"01-Jul-2013 "
1085,512,170,4096,192.3,1502,96,110,"25-Jun-2013 "
1058,512,NA,2048,224.4,1753,128,142,"30-May-2013 "
1058,512,170,2048,192.3,1502,96,107,"25-Jun-2013 "
1058,512,170,4096,192.3,1502,96,107,"25-Jun-2013 "
980,512,170,4096,192.3,1502,96,99,"19-Oct-2013 "
1058,512,170,2048,192.3,1502,96,107,"23-Jun-2013 "
980,512,170,2048,192.3,1502,96,99,"25-Jun-2013 "
1033,512,170,2048,192.3,1502,96,105,"20-Nov-2013 "
1072,512,170,2048,198.4,1550,96,109,"25-Jun-2013 "
980,512,170,2048,192.3,1502,96,99,"25-Jun-2013 "
1006,512,160,2048,192.3,1502,96,102,"25-Jun-2013 "
1072,512,170,2048,192.3,1502,96,109,"25-Jun-2013 "
1072,512,170,2048,192.3,1502,96,109,"25-Jun-2013 "
1072,512,170,4096,192.3,1502,96,109,"25-Jun-2013 "
1111,512,170,2048,192.3,1502,96,113,"25-Jun-2013 "
980,512,170,4096,192.3,1502,96,99,"25-Jun-2013 "
1111,512,170,2048,198.7,1552,96,113,"14-Sep-2013 "
NA,2048,35,2048,16,1000,32,NA,"31-Oct-2016 "
1006,512,170,2048,192.3,1502,96,103,"25-Jun-2013 "
1085,512,170,4096,192.3,1502,96,110,"25-Jun-2013 "
1006,512,170,2048,192.3,1502,96,103,"25-Sep-2013 "
1072,512,170,2048,192.3,1502,96,109,"25-Jun-2013 "
1006,NA,250,4096,384.5,1502,96,206,"19-Nov-2013 "
823,384,130,3072,134.4,1400,96,85,"27-Jul-2013 "
1085,512,170,4096,192.3,1502,96,110,"19-Apr-2014 "
823,384,130,1536,134.4,1400,96,85,"27-Jun-2013 "
1033,2048,55,1024,80,1250,32,36,"18-Feb-2014 "
1033,2048,55,2048,80,1250,32,36,"18-Feb-2014 "
1033,2048,60,1024,86.4,1350,40,44,"18-Feb-2014 "
1229,2048,90,2048,96.1,1502,40,53,"18-Feb-2014 "
980,512,170,2048,192.3,1502,96,99,"25-Jun-2013 "
1229,2048,55,1024,86.4,1350,32,42,"18-Feb-2014 "
1202,2048,60,2048,96.1,1502,40,51,"18-Feb-2014 "
1032,2048,60,2048,86.4,1350,40,44,"18-Feb-2014 "
1046,2048,60,2048,86.4,1350,40,45,"18-Feb-2014 "
1085,2048,60,2048,88,1375,40,47,"18-Feb-2014 "
1202,2048,90,2048,96.1,1502,40,51,"18-Feb-2014 "
1058,2048,60,2048,86.4,1350,40,45,"18-Feb-2014 "
1059,2048,60,2048,86.4,1350,40,45,"01-May-2014 "
1046,2048,60,2048,86.4,1350,40,44,"18-Feb-2014 "
1020,2048,60,2048,86.4,1350,40,43,"01-Nov-2014 "
1072,2048,60,2048,86.4,1350,40,46,"18-Feb-2014 "
1163,2048,60,2048,86.4,1350,40,50,"12-May-2014 "
1085,2048,60,2048,86.4,1350,40,47,"18-Feb-2014 "
1059,2048,75,4096,86.4,1350,40,45,"23-Jan-2015 "
1032,2048,60,2048,86.4,1350,40,44,"18-Feb-2014 "
1215,2048,60,2048,86.4,1350,40,52,"18-Feb-2014 "
1032,2048,75,2048,86.4,1350,40,44,"18-Feb-2014 "
1032,2048,60,2048,86.4,1350,40,44,"01-Sep-2014 "
1072,2048,60,2048,86.4,1350,40,46,"18-Feb-2014 "
1110,2048,60,2048,86.4,1350,40,48,"18-Feb-2014 "
980,NA,350,4096,384.5,1502,96,198,"25-Jun-2013 "
1202,2048,90,2048,96.1,1502,40,51,"18-Feb-2014 "
1189,2048,85,2048,86.4,1350,40,51,"18-Feb-2014 "
1176,2048,60,2048,86.4,1350,40,50,"18-Feb-2014 "
1085,2048,60,2048,88,1375,40,47,"18-Feb-2014 "
1020,2048,65,2048,86.4,1350,40,43,"01-Aug-2014 "
1020,2048,60,2048,86.4,1350,40,43,"18-Feb-2014 "
1058,2048,60,2048,86.4,1350,40,45,"18-Feb-2014 "
1020,2048,60,2048,86.4,1350,40,43,"18-Feb-2014 "
1020,2048,60,2048,86.4,1350,40,43,"18-Feb-2014 "
1085,2048,55,1024,81.6,1275,32,37,"18-Feb-2014 "
1020,2048,60,2048,86.4,1350,40,43,"18-Feb-2014 "
1072,2048,150,2048,86.4,1350,40,46,"18-Feb-2014 "
1020,2048,55,1024,80.2,1253,32,35,"18-Feb-2014 "
1124,2048,65,2048,86.4,1350,40,48,"18-Aug-2014 "
1020,2048,55,2048,80,1250,32,35,"15-Jul-2014 "
1020,2048,55,2048,80,1250,32,35,"10-Mar-2014 "
1059,2048,55,2048,80.2,1253,32,36,"18-Feb-2014 "
1020,2048,55,2048,80,1250,32,35,"02-Mar-2014 "
1085,2048,55,2048,80.2,1253,32,37,"18-Feb-2014 "
1059,2048,55,1024,80.2,1253,32,36,"18-Feb-2014 "
1124,2048,75,4096,86.4,1350,40,48,"23-Jan-2015 "
1072,512,170,2048,198.4,1550,96,109,"25-Jun-2013 "
1058,2048,NA,1024,80.2,1253,32,36,"18-Feb-2014 "
1215,2048,55,1024,80.2,1253,32,41,"02-Mar-2014 "
1072,2048,55,1024,80,1250,32,37,"10-Mar-2014 "
1085,2048,55,1024,80.2,1253,32,37,"18-Feb-2014 "
1058,2048,NA,2048,80.2,1253,32,36,"18-Feb-2014 "
1215,2048,55,2048,80.2,1253,32,41,"02-Mar-2014 "
1085,2048,55,1024,81.6,1275,32,37,"18-Feb-2014 "
1020,2048,55,2048,80,1250,32,35,"02-Mar-2014 "
1020,2048,55,1024,80,1250,32,35,"18-Feb-2014 "
1058,2048,55,2048,80.2,1253,32,36,"18-Feb-2014 "
1033,2048,55,4096,28.8,900,32,33,"18-Feb-2014 "
1058,2048,55,1024,80.2,1253,32,36,"18-Feb-2014 "
1085,2048,55,2048,81.6,1275,32,37,"18-Feb-2014 "
1020,2048,55,2048,80,1250,32,35,"02-Mar-2014 "
1006,384,64,2048,80,1250,32,32,"14-Apr-2015 "
1071,384,64,2048,80,1250,32,34,"14-Apr-2015 "
1100,256,64,2048,83.2,1300,32,35,"29-May-2014 "
1006,384,64,1024,80,1250,32,32,"14-Apr-2015 "
1058,256,64,2048,80,1250,32,34,"29-May-2014 "
1058,256,64,2048,80,1250,32,34,"29-May-2014 "
1058,256,64,1024,80,1250,32,34,"29-May-2014 "
993,256,64,2048,80,1250,32,32,"29-May-2014 "
1058,256,64,1024,80,1250,32,34,"29-May-2014 "
1072,256,64,2048,80,1250,32,34,"29-May-2014 "
1085,256,64,1024,80,1250,32,35,"29-May-2014 "
1085,256,64,4096,80,1250,32,35,"29-May-2014 "
993,256,64,1024,80,1250,32,32,"29-May-2014 "
1202,256,64,2048,80,1250,32,38,"29-May-2014 "
1085,256,64,2048,80,1250,32,35,"29-May-2014 "
1033,256,64,1024,80,1250,32,33,"29-May-2014 "
1202,256,64,1024,80,1250,32,38,"29-May-2014 "
993,256,64,2048,28.5,891,32,32,"29-May-2014 "
993,256,64,1024,28.5,891,32,32,"29-May-2014 "
1059,256,64,4096,21.3,667,32,34,"29-May-2014 "
1059,256,64,4096,28.5,891,32,34,"29-May-2014 "
1033,256,64,2048,80,1250,32,33,"29-May-2014 "
993,256,64,1024,80,1250,32,32,"29-May-2014 "
1059,256,64,2048,28.5,891,32,34,"29-May-2014 "
1059,256,64,2048,21.3,667,32,34,"29-May-2014 "
993,256,64,2048,28.8,900,32,32," 29-May-2014 "
993,256,64,2048,28.5,891,32,32,"29-May-2014 "
700,256,49,4096,16,500,16,11,"18-Jun-2014 "
700,256,49,2048,28.8,900,16,11,"18-Jun-2014 "
700,256,49,4096,17.1,533,16,11,"18-Jun-2014 "
1058,2048,55,2048,80.2,1253,32,36,"22-Jul-2014 "
700,256,49,2048,28.8,900,16,11,"18-Jun-2014 "
700,256,49,2048,21.3,667,16,11,"18-Jun-2014 "
700,256,49,2048,21.3,667,16,11,"18-Jun-2014 "
810,256,65,2048,17.1,533,16,13,"18-Jun-2014 "
700,256,49,1024,28.8,900,16,11,"18-Jun-2014 "
700,256,75,2048,28.8,900,16,11,"18-Jun-2014 "
700,256,49,4096,28.8,900,16,11,"18-Jun-2014 "
1006,128,49,2048,40.1,1253,16,16,"18-Jun-2014 "
902,128,38,2048,40,1250,16,14,"18-Jun-2014 "
902,128,38,2048,40.1,1253,16,14,"18-Jun-2014 "
902,128,38,1024,40.1,1253,16,14,"18-Jun-2014 "
1006,128,49,1024,40.1,1253,16,16,"18-Jun-2014 "
902,128,38,2048,40,1250,16,14,"18-Jun-2014 "
1006,128,49,1024,40.1,1253,16,16,"15-Jun-2015 "
902,128,23,2048,14.4,900,16,14,"18-Jun-2014 "
902,128,25,1024,40,1250,16,14,"18-Jun-2014 "
902,128,23,1024,14.4,900,16,14,"18-Jun-2014 "
902,128,38,1024,40.1,1253,16,14,"18-Jun-2014 "
700,256,49,1024,28.8,900,16,11,"18-Jun-2014 "
902,128,38,2048,40,1250,16,14,"09-Dec-2014 "
902,128,23,4096,14.4,902,16,14,"18-Jun-2014 "
902,128,25,2048,40,1250,16,14,"18-Jun-2014 "
797,128,19,1024,40,1250,16,13,"27-Mar-2014 "
797,128,19,2048,40,1250,16,13," 27-Mar-2014 "
902,128,23,2048,14.4,900,16,14,"18-Jun-2014 "
NA,0,NA,64,3.7,230,NA,NA,"14-Aug-2000 "
954,128,19,2048,14.4,900,16,15,"26-Jan-2016 "
810,128,30,1024,14.4,898,8,6,"22-Aug-2014 "
797,128,19,1024,14.4,900,16,13,"27-Mar-2014 "
NA,0,4,64,2.7,166,NA,NA,"28-Jun-2000 "
NA,0,4,64,1.3,166,NA,NA,"03-Mar-2001 "
954,128,25,2048,14.4,900,16,15,"26-Jan-2016 "
NA,0,NA,64,3.2,200,NA,NA,"01-Nov-2001 "
NA,0,NA,32,2.7,166,NA,NA,"26-Apr-2000 "
NA,0,NA,256,14.4,450,NA,NA,"23-Oct-2003 "
NA,0,NA,32,1.3,166,NA,NA,"03-Mar-2001 "
NA,0,59,256,13.6,425,4,2,"12-May-2003 "
NA,0,NA,256,3.2,200,NA,NA,"02-Jan-2003 "
NA,0,NA,256,4,250,NA,NA,"01-Oct-2003 "
NA,0,NA,128,3.2,200,NA,NA,"01-Mar-2003 "
NA,0,NA,256,3.2,200,NA,NA,"01-Mar-2004 "
NA,0,NA,128,3.2,200,NA,NA,"01-Mar-2004 "
NA,0,NA,128,5.6,350,NA,NA,"06-Mar-2003 "
NA,0,NA,128,3.2,200,NA,NA,"01-Mar-2003 "
NA,0,NA,128,4.4,275,NA,NA,"06-Feb-2002 "
NA,0,NA,128,5.2,325,NA,NA,"06-Feb-2002 "
954,128,25,2048,14.4,900,16,15,"26-Jan-2016 "
NA,0,NA,128,4.4,275,NA,NA,"06-Feb-2002 "
NA,0,NA,64,1.3,166,NA,NA,"06-Feb-2002 "
NA,0,NA,128,3.2,200,NA,NA,"06-Feb-2002 "
NA,0,NA,128,1.8,222,NA,NA,"16-Apr-2002 "
NA,0,NA,128,4.4,275,NA,NA,"25-Sep-2002 "
NA,0,55,256,32,500,NA,NA,"01-Dec-2005 "
NA,0,NA,128,1.3,166,NA,NA,"14-Dec-2003 "
NA,0,NA,256,16,500,NA,NA,"01-Nov-2004 "
NA,0,NA,256,32,500,NA,NA,"01-May-2004 "
NA,0,NA,256,3.2,200,NA,NA,"30-Jan-2004 "
NA,0,67,256,32,500,16,6,"08-Jun-2004 "
NA,0,48,128,15.2,475,NA,NA,"01-Nov-2004 "
NA,0,NA,256,5.3,333,NA,NA,"02-Jan-2005 "
NA,0,NA,256,2.1,266,NA,NA,"02-Jan-2005 "
NA,0,NA,32,3.2,200,NA,NA,"05-Dec-2000 "
NA,0,28,256,4.4,275,NA,NA,"02-Jan-2004 "
NA,0,NA,128,2.8,350,NA,NA,"02-Jan-2005 "
NA,0,NA,NA,8.5,533,NA,NA,"01-Oct-2010 "
NA,0,NA,NA,NA,NA,1,0,"11-Oct-2004 "
NA,0,NA,NA,NA,NA,NA,NA,"01-Jun-2006 "
NA,0,NA,NA,NA,NA,NA,NA,"01-Jun-2006 "
NA,0,NA,NA,NA,NA,NA,NA,"20-Oct-2005 "
NA,0,NA,NA,NA,NA,NA,NA,"01-Nov-2005 "
NA,0,NA,256,8.8,275,NA,NA,"02-Jan-2004 "
